day,RM_daily,rf_daily,RM_RF_daily,SMB_ew,HML_ew,MOM_ew,SMB_vw,HML_vw,MOM_vw
17apr1996,-.00080584962,.00018305556,-.0009889052,.0018327604,.0036865303,-.0028968942,-.0051405095,.017200511,-.011399055
18apr1996,.0071965558,.00018333334,.0070132227,-.0079678884,.0033770846,-.000064204272,-.0062209722,.0025280798,.00026790539
19apr1996,.013544139,.00018277777,.013361361,.00033601234,-.012150437,.0078423182,.000096518314,-.015980162,.016955173
22apr1996,.015329746,.00018055555,.01514919,-.0046642441,.0018525737,-.0052118739,-.0061851339,.00018825452,-.0006988917
23apr1996,-.0035162752,.00018333334,-.0036996086,-.0030686881,-.00099542551,.0085534547,.0037518302,-.0060779341,.007899195
24apr1996,-.000025736743,.0001836111,-.00020934784,.0035670304,-.0027394963,.0058826045,.0051950822,-.0047159609,.0034768111
25apr1996,.0011263643,.00018444445,.00094191986,.0015938238,-.0077809501,-.0050052465,.0015171283,-.0063922578,.00057757384
26apr1996,.0056308969,.00018166666,.0054492303,.00051988248,-.0033537289,-.0027050497,.003749229,-.0056862505,-.003342761
29apr1996,-.006628321,.00018111111,-.0068094321,.0020030029,.00044755783,-.004164739,.0078060357,.0026217522,-.0072226478
30apr1996,.0023382881,.00017305555,.0021652326,-.0031766393,-.004073936,.0006406483,-.0052751107,.00085820281,.0009399876
02may1996,.01055187,.00017277777,.010379092,.0019186772,-.0062389821,-.00082421949,-.0078471899,-.0036369422,.0042192093
03may1996,-.0016222709,.00017361112,-.001795882,.0058969394,.0038044574,-.00096939038,.0046707517,.0020549255,.00073881017
06may1996,.0084613059,.00017472223,.0082865832,-.022268968,-.015408728,-.057173014,-.027862485,-.0079442961,-.051245965
07may1996,-.0050341827,.00017388888,-.0052080718,-.0011779321,.0060562724,-.0039034979,.0027731303,.0041464847,-.0012316644
08may1996,-.0023727927,.00017416666,-.0025469593,-.0015762202,-.0020344602,-.0038955668,.0007493372,-.0052218772,-.0016978481
09may1996,.0019240477,.00017444445,.0017496033,.0064436328,.0047261002,-.010540648,.0040405635,.0061150012,-.0099681849
10may1996,.0080074165,.00017444445,.0078329723,.00083186803,.0024081639,-.0009032134,.0057859556,-.0051484792,.0039445758
13may1996,-.0016425473,.00017388888,-.0018164362,.00098469714,.0044660289,.00025437915,.005559959,.0022672594,.0006861884
14may1996,.010344004,.0001725,.010171505,-.00088086829,-.0052025588,.0019596515,-.00048187718,.00013436074,-.0017667505
15may1996,.0015627984,.00017194444,.0013908539,.000098506607,.0045747887,.0072251833,.0066977707,.00079149503,.010822074
17may1996,.0050871642,.00017194444,.0049152197,.0024570848,.0003892571,-.0028160943,.00058127067,.0046384167,-.0060693799
20may1996,.01217619,.00017222222,.012003968,.0075465329,.0020823532,-.0063647409,-.0025458597,.00049948459,-.0046575102
21may1996,-.0040225899,.00017222222,-.0041948119,-.00093325524,-.0027624238,.0077470094,-.00066912174,-.00036479137,.0018562872
22may1996,.0007835016,.00017388888,.00060961273,.0031577488,-.0068336204,-.006440531,-.00063596293,-.0016314585,-.0031375927
23may1996,.0045591444,.00017583334,.0043833111,.0013732171,-.009052502,.0084716501,.0042095822,-.0077790627,.0058327829
24may1996,-.0048324256,.00017833333,-.005010759,.007970389,.0020851714,-.0051002498,.011671742,.0042811744,-.0066770152
28may1996,-.0010052864,.0001775,-.0011827863,.0039251898,.0041583171,.013901919,.0012628657,-.0022196986,.004466461
29may1996,-.0051934533,.00017611111,-.0053695645,.00041472918,-.0018774539,-.00015647426,.0026358878,-.00050394086,.0021015785
30may1996,-.0042917258,.00016972222,-.0044614482,-.0018327904,.0034101966,.0027662881,-.0029014356,.0011971474,-.0021709397
31may1996,.0064128954,.00017027778,.0062426175,.0016154906,-.0036892835,.0042531751,-.00021817435,-.0036895452,.0032070065
03jun1996,.0013247937,.00016972222,.0011550714,.0023698986,.0031586944,-.0054763015,-.0041771978,.0037886472,-.0029651534
04jun1996,.014176049,.00016972222,.014006327,-.0044851457,-.00089214969,.00083286705,-.010864669,-.0015209514,.00069381855
05jun1996,.0027306606,.00016722223,.0025634384,-.0041499157,.00066204875,-.0057830489,-.0046861754,.0033297474,-.0057688975
06jun1996,.0064081913,.00016583333,.0062423581,-.0091540311,.00035958408,.0089783641,-.0039789863,-.0076385671,.012064728
07jun1996,-.015052501,.00016444444,-.015216946,.0033055949,.0062229279,-.0012801052,.0032905382,.0099364091,-.0057429904
10jun1996,.014813698,.00016472222,.014648976,-.0070026107,-.0083129499,.0071932273,-.0036254616,-.0080475844,-.0025476413
11jun1996,-.0020794447,.00016361111,-.0022430557,.007359256,-.0030574072,-.0035422198,.0087947352,.0021710661,.0016277082
12jun1996,-.010549515,.00016277778,-.010712292,.0077475188,-.00075783778,-.0071074525,.0081183296,.0041693738,-.0084165288
13jun1996,-.0034819369,.00016333333,-.0036452701,-.0027557092,.010229182,-.0037294531,-.00069638609,.011627077,-.0053524198
14jun1996,-.0047605312,.00016361111,-.0049241423,.0051141959,-.0049482556,.0052899881,.0063726152,-.0055740108,.0082785077
17jun1996,-.0016745797,.00016388889,-.0018384686,-.0003493659,.0015497457,-.000037050151,.0015137715,.0010990797,-.00092661171
18jun1996,.0015558694,.0001625,.0013933694,-.0033913648,-.0025938158,.00032844453,-.0015285147,-.0014656136,.0001040417
19jun1996,.000027058855,.00016277778,-.00013571893,.0073746592,.014544615,.022201758,.0022387579,.00069701165,.0063724048
20jun1996,.0042055841,.00015888888,.0040466953,-.0068401322,-.022195725,.017394219,-.011663159,-.013949672,.017900627
24jun1996,.0042087315,.00015861112,.0040501202,-.016445544,-.012687868,-.026974762,-.0071563921,.0004636235,-.0052358881
25jun1996,-.0063889534,.00015888888,-.0065478422,-.0084333653,.023609119,-.027114958,-.008746976,.02896018,-.022365844
26jun1996,-.0026431412,.00015833334,-.0028014746,.00011381439,-.0064725555,.0046416237,.0024318544,-.0072932774,.0010257117
27jun1996,-.0063139489,.00015888888,-.0064728376,.0034174528,.0013400184,-.0028856648,.0019642101,.0068375575,-.0063371803
28jun1996,.010684542,.00015833334,.010526209,-.0047016991,-.0016584378,.000050073853,-.0045030285,-.0067803529,.0075225555
01jul1996,.004714373,.00015833334,.0045560398,-.0086697089,.0070606112,-.028518293,-.022205947,.0066701118,-.052995123
02jul1996,.0017408035,.00015833334,.0015824701,-.0010206172,.0097619575,-.0021685637,-.00078477181,.0076913848,-.0056254896
03jul1996,-.0021099704,.00015750001,-.0022674704,.002309416,-.0042631263,.0023530356,.0043454021,-.0010932703,-.00039778452
04jul1996,-.0024084689,.00015750001,-.0025659688,.001867124,-.00043582948,.00078050827,.0062181032,-.00012004876,-.0006803656
05jul1996,-.010172099,.00015694444,-.010329043,.0036609836,.0032566309,.00047366973,.0043177651,.0041369312,-.0020714733
08jul1996,-.00045590356,.00015777777,-.00061368133,.0011153476,.0024418023,-.0036614505,-.0049838289,.0017030976,.00092797272
09jul1996,.0041290717,.00015861112,.0039704605,.0012980662,-.0058999271,.0047968258,-.0027726747,-.0023733771,-.0001094566
10jul1996,-.0051874244,.00015861112,-.0053460356,-.0010017493,-.0011756732,.0064909528,.0024135998,.0095513472,-.0086801006
11jul1996,-.0075561269,.00015777777,-.0077139046,-.016872294,-.0096012335,.013042578,-.014569351,-.011310267,.0039288579
12jul1996,-.0048387232,.00015694444,-.0049956678,-.00043345863,.0049411091,-.0059119151,-.0046678749,.0015741679,.0033759992
15jul1996,-.0002812804,.00015750001,-.00043878041,-.002290244,-.0096141864,.0092922617,.00055639009,-.0046664467,.0054187803
16jul1996,-.017798316,.00015750001,-.017955815,-.012672896,-.0026487545,.0025574164,-.015931249,-.0093444418,.0007820772
17jul1996,.00097055425,.00015750001,.00081305427,.0031864648,-.0030276957,-.000099298777,.0048310379,-.0020939375,-.001491675
18jul1996,-.00062930479,.00015694444,-.00078624923,-.0014485384,.00038686226,.00061844662,.001056582,-.0043041478,.001748812
19jul1996,.0059131104,.00015666666,.0057564438,.0014894002,.0046053934,.0042183748,.0017435449,-.00046297544,.0022780362
22jul1996,-.01206613,.00015555555,-.012221685,-.0002383114,.0072168512,-.00319884,.0058815172,.008388686,-.00594931
23jul1996,-.0031658539,.000155,-.0033208539,-.00070818473,.00024710782,-.0010687574,.00090537639,-.0043886099,.0021333741
24jul1996,-.021733927,.000155,-.021888927,-.014395248,.0099948011,-.027844129,-.012207256,.0025319001,-.033086013
25jul1996,.0137404,.000155,.0135854,-.0016027804,-.00092741312,.0013570553,-.0084137619,.00095694675,.00022407575
26jul1996,.0016547696,.00015555555,.0014992141,-.0037554149,-.000080119527,-.003631765,.0044493163,-.0032409569,-.00046065915
29jul1996,.0046751951,.00015527778,.0045199171,.025605058,.011326004,.01808534,.01773265,-.0021157931,.013340979
30jul1996,-.00021314663,.00015138889,-.00036453552,-.00026061662,-.001230215,.00082755613,-.002288952,.0028954351,-.0017986227
31jul1996,.0095154913,.00014833333,.0093671577,-.001096204,-.00065614516,.0030704672,.0023308708,-.0089404611,.0047036461
01aug1996,.0040915688,.0001488889,.0039426801,-.0012884601,.001683931,-.0046194275,-.0014427761,.00041656647,-.0048112213
02aug1996,.018557221,.00014694444,.018410277,-.0082638413,-.0011508049,-.0092113409,-.0069972407,-.0049781343,.0012336932
05aug1996,.0033747454,.00014583333,.0032289121,.0046738074,.0022830314,.0026179955,.00075673382,.0069021513,-.0024985189
06aug1996,-.0048346864,.00014555556,-.0049802419,.0040794285,-.00081472623,.0024477672,.0033011166,.007364579,-.0045243306
07aug1996,.0068900604,.00014555556,.0067445049,-.0046865949,-.00123919,.00034033362,-.0090136966,-.0011067842,.0025909625
08aug1996,.0048290938,.00014583333,.0046832603,-.0043344488,-.0052558347,.0034160889,-.0047618765,-.0088603441,.0072640218
09aug1996,.0024153721,.00014555556,.0022698166,.0030629619,-.0054382328,.0015768635,.0041586007,.00081289187,-.0036359346
12aug1996,.0025947709,.00014527778,.0024494932,-.0019836503,.0014674171,-.000065500586,-.0034943947,.00015874871,-.0020450801
13aug1996,.0015002888,.000145,.0013552888,.0050799781,.0063927658,-.0054103136,.00041492435,.0005826081,.0052065644
14aug1996,.000029042581,.00014472222,-.00011567964,.0035819001,.0036104969,.0016338592,.0011024855,.0038382353,.00059260655
15aug1996,.0019204254,.00014416667,.0017762588,-.0061512492,-.0036740652,-.002634122,-.0056448709,-.00362269,-.0026410967
16aug1996,-.0027039258,.00014388889,-.0028478147,.0017640144,.0089466572,-.0025461195,.00024972128,.013019855,-.0070937392
19aug1996,-.0060769874,.00014333334,-.0062203207,.0054790019,.00054245698,.0031768847,.0084964,-.0013026935,.0068749376
20aug1996,.008098484,.00014305556,.0079554282,-.0011932274,.004622105,.0025208769,-.0054630251,-.0026637975,.0064198729
21aug1996,-.00021903585,.00014249999,-.00036153584,-.0012713593,.00015612415,-.0013997282,.0017851029,.00070303527,.00016572174
22aug1996,.010788016,.00014333334,.010644683,-.0041207494,.0057171453,-.0093377093,-.010324061,.0033294251,-.0036437965
23aug1996,-.0034720127,.00014277778,-.0036147905,-.00072517741,.003512471,-.003891892,-.0014243582,.0027921638,-.0054092561
26aug1996,.00090282614,.00014277778,.0007600484,.00050746009,-.010166005,-.0054138345,-.0069115157,-.0046190294,.0036892523
27aug1996,.0083348909,.00014444445,.0081904465,-.0051892106,-.0029526486,-.0032839617,-.012152066,.0047970428,-.0062644342
28aug1996,.0014938868,.00014444445,.0013494424,-.020652004,.0043580644,.0051636365,-.016937912,.0033143261,.0078172134
29aug1996,.00019073566,.00014444445,.000046291214,.0017539749,-.0055647679,-.0062088757,.00099060987,-.0028302621,-.0041812658
30aug1996,-.0045720213,.00014,-.0047120214,.00073939672,-.0013679359,.0063094189,.0040451381,-.0019836333,.0055253715
02sep1996,.0010303556,.00013916667,.00089118892,.0034509813,-.010509275,.0047515808,.010088337,-.01093223,.00075390295
03sep1996,-.006337625,.00013888889,-.006476514,.00063127099,.0042209923,.0024891756,-.0037310016,.0022776991,.003657423
04sep1996,.0088493088,.00013916667,.0087101422,-.0047859489,-.0005480299,-.0058220541,-.0010290124,.0021584171,-.0045100381
05sep1996,.0039121769,.00013888889,.0037732881,-.0019191427,.0090976153,-.00177338,-.0034562952,.0014769536,.0003866936
06sep1996,.0036376836,.00013888889,.0034987947,.0060508796,-.0044605453,-.00057601981,-.00062669296,-.0015171865,.0011827181
09sep1996,.0077238469,.00013777778,.0075860689,.027496392,-.013730043,-.0085085686,.0037263827,-.00063921069,.0010471263
10sep1996,-.0012530519,.00013694445,-.0013899964,-.0021560111,-.0059479675,.0055334815,-.0015340063,-.0054268539,.0022557352
11sep1996,.0013628304,.00013638889,.0012264415,.0031226494,-.0051815799,.0066208122,.0074423109,-.0090425322,.010597292
12sep1996,.0071314871,.00013638889,.0069950982,-.0015267925,.0051747817,-.0039369557,-.0016463957,.0042804345,-.0029493521
13sep1996,.012284732,.00013583334,.012148899,-.013245993,.00061937445,.024659554,-.022286639,.00098291412,.041533448
16sep1996,-.00064045534,.00013527778,-.00077573315,-.0048161508,.0012294254,.0014540628,-.0024686726,.0041637029,-.0036577054
17sep1996,-.0056113433,.00013472223,-.0057460656,.0032010409,.002044159,-.0038834757,.0073215016,-.00173105,.0026708627
18sep1996,-.0055021993,.00013416666,-.0056363661,.0036163549,.0019355307,.0032941776,.0037289469,-.0018772001,.0051831529
19sep1996,-.0013342752,.00013472223,-.0014689974,.0043809796,-.0034674124,.00014395524,.0073029613,-.0020933298,-.00054284395
20sep1996,.0058041574,.00013388888,.0056702686,-.014077113,-.013949955,.0026582354,-.014384805,-.020052476,.00065133628
23sep1996,-.011472658,.00013388888,-.011606547,-.0061210976,.0024073641,.00246409,-.0056186249,.0025118021,-.0053142495
24sep1996,.011320845,.00013444445,.0111864,-.012134105,-.016865307,-.0052214698,-.016160501,-.030334031,.0053738947
25sep1996,.0019281288,.00013444445,.0017936843,-.00026466837,.011532758,-.0031826934,.0020113881,.0078273462,-.0014424793
26sep1996,.0070025935,.00013416666,.0068684267,-.0035852443,-.0020088097,.001304838,.0010773941,-.0050854199,.0064880932
27sep1996,.0042949328,.00013305555,.0041618771,.00013576534,.002099331,.0011300504,.0037727761,.00027080206,.0030368208
30sep1996,-.0011674357,.00013277777,-.0013002134,.002518801,.00070102233,-.0025555468,.0035497451,.0018809127,-.0049730567
01oct1996,.011385964,.0001325,.011253464,.0044427132,.015332662,.018874973,-.012062862,.00042985374,.0026643777
02oct1996,-.0033646028,.0001325,-.0034971028,-.001366547,.003314998,-.0011227271,-.00037873033,-.0027323975,.00077753107
03oct1996,.0029700201,.00013222222,.0028377979,-.00017128629,-.00078576966,-.0065077441,.0024153173,-.0003354525,-.0013246913
04oct1996,.010762557,.0001325,.010630057,-.00064873695,.0014397383,-.001337314,-.0028184338,-.00019336931,-.003106304
07oct1996,.0063074557,.00013277777,.006174678,-.0052985679,.0035996407,-.0014281366,.0015081331,.0018677586,-.0043807486
08oct1996,.008452951,.00013277777,.0083201732,.0039483346,.0098293591,-.00079454947,.0067604245,.003113457,.0065022875
09oct1996,-.0066383905,.00013277777,-.0067711682,.012146972,.0030287807,.0016225515,.018068332,-.0050976323,.0010339497
10oct1996,.00058640324,.00013083333,.00045556991,.0051194881,.0026082932,.00021454814,.0049185185,-.0023002145,.0062462511
11oct1996,-.0013189449,.00013333333,-.0014522782,.0076341205,-.010315456,.0015709368,.012426537,-.012132876,.0046672649
14oct1996,.0012246256,.00013277777,.0010918479,-.015589519,.025290389,.015539209,-.017793892,.032870904,.027813062
15oct1996,.008163685,.00013277777,.0080309073,.0091385106,-.0081733642,.0057924879,.0048307474,-.0044066198,.0073024365
16oct1996,-.0059696883,.00013194444,-.006101633,-.0043952214,.0006051783,.013961836,.0023208801,-.0051434846,.0059858989
17oct1996,.0019761559,.00013055555,.0018456003,-.0049014264,-.033415291,.028572399,-.0012150869,-.025415093,.025068864
18oct1996,.011594833,.00013083333,.011464,-.0025945685,-.0042276899,-.0016885769,-.0038305698,-.010314282,.0017034132
21oct1996,.0039486317,.00013,.0038186316,-.00067353505,-.006642451,.0012832307,-.0031725906,.0052055037,-.0049184733
22oct1996,-.001430798,.00013083333,-.0015616313,.0097991182,-.007531411,-.0040741051,.0045483708,.0044412934,-.0076727029
23oct1996,-.010220152,.00013138889,-.010351541,.0022325187,-.00097967021,-.00086699671,.0066956612,-.0013267588,.00057615957
24oct1996,-.0016603912,.00013388888,-.0017942801,.00079099665,-.0034359542,.0019979731,.0054213246,-.0053352825,.00599958
25oct1996,.0050400142,.00013166666,.0049083475,-.019238798,.025569949,-.0023671321,-.031712227,.038061574,-.0030764421
28oct1996,.0052443584,.00013222222,.0051121362,-.037451793,-.029401038,.013647857,-.042211816,-.030336877,.013537536
29oct1996,-.017819088,.00013194444,-.017951032,.0050348071,.0072262916,-.0052705128,.0094526876,.0080410643,-.0087003745
30oct1996,-.010238315,.00012638888,-.010364704,-.00048261447,-.021740254,-.023469217,-.0055746012,-.02135621,-.024956407
31oct1996,.0038817879,.00012500001,.0037567879,-.0080137327,.0042743273,.0026924214,-.0064855227,-.0027284753,.0070906733
01nov1996,.0051343367,.00012444444,.0050098924,-.0018242218,.0014181752,-.0043076151,.000082145016,-.0039143511,.0014409765
04nov1996,.0014526688,.00012444444,.0013282243,-.024626901,.025793329,-.010001136,-.027616322,.032904778,.0079276096
05nov1996,.0078741545,.00012555555,.0077485992,-.0011667545,-.0011955556,.00028749305,-.0028102521,.00029212073,-.00091471267
06nov1996,.00523911,.00012527777,.0051138322,.0041663232,-.0036059585,.003289565,.008481116,-.0040218425,.00017706759
07nov1996,-.0051790974,.00012444444,-.0053035417,.0026804032,.005123707,-.00023322711,.0044473461,.0023150139,8.1185426e-06
08nov1996,-.001935439,.00012333333,-.0020587724,.0037435964,.000024484543,-.00024518417,.0063961735,-.00079704123,-.00051844516
11nov1996,-.00049655832,.00012305555,-.00061961386,.00038389637,-.00080680905,-.0011324183,.0011824261,.002586144,-.0023484358
12nov1996,.0064837439,.00012305555,.0063606882,-.0039373729,.0026781645,-.0046725133,-.0090526547,.010228339,-.0078103468
13nov1996,.0035241374,.00012222222,.0034019153,.001773018,-.0057266792,.0053293984,-.00041543553,-.0049934536,.006681507
14nov1996,.016561292,.00012194445,.016439348,-.0027075754,-.0041965051,.0071419524,-.0035741043,-.015963625,.017500561
15nov1996,.012823354,.00012138889,.012701966,-.003679673,.001317677,-.0038164251,-.0059957141,.0011591159,-.00087236264
18nov1996,-.0010476708,.00012111111,-.0011687819,.006450837,-.0021473353,.0048620673,.010614712,-.0010110911,.0034508989
19nov1996,-.0024814042,.00012055555,-.0026019597,.002797218,-.0058391956,.0067456327,.0053309938,-.0046948045,.0042775674
20nov1996,-.001599377,.00012027778,-.0017196548,-.0022233245,-.0027137997,.0013666387,.0011241073,-.0054757958,-.00020291269
21nov1996,.0066738324,.00012111111,.0065527214,.000030640822,-.0031284764,-.0076818094,-.0096197119,-.0072446787,.0070287231
22nov1996,.015398188,.00012083333,.015277355,.0016982133,-.0042912187,.0068248236,-.0026280812,-.0086953994,.012827225
25nov1996,.0071292319,.00012027778,.007008954,-.017075898,.02188338,-.012626072,-.025467824,.028258074,-.017195739
26nov1996,-.0085400734,.00012083333,-.0086609069,.0087112561,-.010321502,-.00072124373,.0098775588,-.0029669832,-.0039925603
27nov1996,-.012006492,.00011805556,-.012124548,.0076773134,.01465662,.015166672,.0045848661,.012749798,.0059928433
28nov1996,.01296618,.00011916667,.012847014,-.0025520711,-.025935777,-.026908696,-.0039575733,-.0096708369,-.015460249
29nov1996,.01086982,.00011944444,.010750376,.00015283546,.013245684,-.0089797322,-.0032975185,.0072734798,-.0033767531
02dec1996,.00088760897,.00011888889,.00076872006,-.0041428851,-.025766276,-.020804061,-.0074840258,-.00029424991,-.0064340662
03dec1996,.015580656,.00011916667,.01546149,.0021666645,.0142818,.013718979,-.016485065,.01190508,-.01156161
04dec1996,-.0066212164,.00011861111,-.0067398273,.0085095707,.014602729,-.037549075,.018702229,.013055081,-.025169598
05dec1996,.0082591334,.00011777778,.0081413556,.029390544,.036816906,.080963232,.0035471527,-.0049000275,.022340402
06dec1996,-.015925985,.00011861111,-.016044596,-.0010649398,-.00081440853,.0073914174,-.0011818024,-.0026153373,.0027954578
09dec1996,.010746649,.00011833333,.010628316,-.0042531812,-.0096386625,-.019050702,.0022905187,-.00065555447,.0074644974
10dec1996,.0049972576,.00011805556,.0048792022,.00068847387,.0026457882,-.00181827,.003110365,.0017102013,-.0018072372
11dec1996,-.017790321,.00011777778,-.017908098,.037409347,.050536532,.083241932,.0095213652,.0072492063,.0027663889
12dec1996,.0016110528,.00011722223,.0014938306,-.0071717249,.016797069,.010814737,-.0099895475,.026076056,.0088591566
13dec1996,-.010589006,.00011583333,-.01070484,.0070442371,-.0075773392,.0025962275,.0051104804,-.00018604239,.0020993981
16dec1996,.010585501,.00011472222,.010470779,-.014953385,.018451968,.0052272179,-.023385931,.028702706,.0087389927
17dec1996,-.011215012,.000115,-.011330011,.0024211095,.011172586,-8.6612999e-07,.0070055951,.0091409096,.000062082428
18dec1996,.016482476,.00011583333,.016366642,.0040267599,-.00026299153,-.0032040698,.0055085039,-.0060152542,-.00030474621
19dec1996,.0072261654,.000115,.0071111652,-.021653282,.02975343,.0090552643,-.024213433,.032290496,.024139248
20dec1996,.0052286093,.00011388889,.0051147202,-.0019924212,.0019144928,.0064806459,.00016637356,.0046133855,.003054434
23dec1996,-.00037419025,.00011527778,-.00048946805,-.0031115389,-.0059123607,.00177535,.0033812842,-.002503989,-.0034399657
27dec1996,.0082120216,.00011416667,.0080978544,-.0028983499,.00034722278,.0023411238,.0010173693,-.001863115,.0048764786
30dec1996,.01039649,.00011388889,.010282601,-.009908665,.010337101,-.043168478,.0018835566,-.011011765,-.024897331
02jan1997,-.010038151,.00010305556,-.010141207,-.017016668,.030625928,-.028458338,-.027379023,.026135352,-.019026453
03jan1997,.014220805,.00010388889,.014116916,.0031791197,-.0028488357,.0076842983,.00019639761,-.00087899156,.0012287195
07jan1997,.0035918565,.00010444444,.0034874121,-.0085737761,.0047196681,.0048511857,-.0057973899,.0088044237,.00072600518
08jan1997,.017923573,.00010583334,.017817739,-.0042172098,-.0035321703,.0071905521,-.01127266,-.0071356306,.0031693608
09jan1997,.0026167033,.00010638889,.0025103143,-.0054965988,.0010218427,-.0085701337,-.0058867442,.00053654169,-.0042230352
10jan1997,-.015324086,.00010666667,-.015430752,-.011743912,-.011683928,.0030669887,-.004781025,-.00098034367,-.0060707694
13jan1997,.018752748,.0001075,.018645247,.027515322,.055745255,-.047728445,.00019595555,.0089337919,.0077281753
14jan1997,.012474795,.00010694445,.01236785,-.0077458317,.0045104246,.001093145,-.0083820596,.0032998624,.0057110749
15jan1997,-.0039633191,.00010694445,-.0040702634,.0016804523,-.0013019452,.0017132011,.0043964013,-.0030741557,-.0064092865
16jan1997,.0049761091,.00010666667,.0048694424,.0078643383,.0022350131,-.0020048576,.0082604764,.0035099091,-.0028965625
17jan1997,.0010094979,.00010638889,.00090310903,.0021895708,.010076178,-.011258011,.00066408992,.0057308413,-.0094824554
20jan1997,-.00068467169,.00010638889,-.00079106056,.0047155358,.0019679936,.0058132322,.0040342901,.0090563707,.0076491521
21jan1997,.0029519256,.00010805555,.0028438701,.007406048,-.0025407681,-.003850807,.0020706176,-.0012672669,-.012630722
22jan1997,.0097863777,.00011027778,.0096760998,.0079963403,.0071135024,-.0097174235,.0074274573,.0056854724,-.010030698
23jan1997,.0086310925,.00011333334,.0085177589,.0035065643,-.00074588438,-.0014187007,.0016830781,-.0067442618,-.0019879113
24jan1997,-.0074516078,.000115,-.007566608,.0058409544,.0049371524,-.0088880993,.00070339179,.004221091,-.0013008371
27jan1997,-.0043303277,.00011527778,-.0044456054,.0079809846,-.001021846,.0053801648,.0020680674,.0043629967,.0049105198
28jan1997,.011154853,.000115,.011039853,.00095192221,-.0030670068,.0033764974,.0027950048,-.0034370173,.0015591513
29jan1997,-.013798265,.00011777778,-.013916043,.004060131,-.0029013734,.0053598857,.0035685159,-.0038632099,.0037598584
30jan1997,.0058182618,.00011166667,.0057065953,-.0057813786,-.0047570011,.0061214007,.0023554917,-.0046322076,.0040884288
31jan1997,.010833107,.00010777778,.010725329,-.00025594435,.0097182672,.00062881992,.0013598559,.0032531079,-.0069181621
03feb1997,-.0016447746,.00010722222,-.0017519968,-.0017785777,.0070074922,-.0008817346,-.0056618205,.0071021155,-.010605988
04feb1997,.00094118802,.00010777778,.00083341025,.0039365198,.0027006436,.0062600411,.0056184153,.0090812184,.0031446305
05feb1997,.0088396911,.00010638889,.0087333024,-.018329257,-.031242665,-.0017545086,-.020227026,-.034480624,-.0050427541
06feb1997,-.0011510259,.00010722222,-.0012582481,-.0098935841,-.0013597806,.0032683089,-.0043039252,.0025360617,.0068225507
07feb1997,.010457899,.00010694445,.010350955,-.00070707611,.0091841985,-.0055834167,-.0064287172,.010082551,-.0011191126
10feb1997,.011272542,.00010611111,.011166431,-.001602735,-.010620554,.00075697183,-.0017939501,-.013622059,-.00028207968
11feb1997,-.00073275244,.00010611111,-.00083886355,.00072178798,-.0010399556,-.0013234355,.0033988915,-.00030848349,-.00020540081
12feb1997,.0019607749,.000105,.0018557749,.011524496,-.0085251089,.011891147,.013545671,.0022039465,.012035705
13feb1997,.0044068759,.00010527778,.0043015983,.011867076,-.0003717019,.001081767,.012488047,-.0094067166,.0053948364
14feb1997,-.0036582416,.00010444444,-.0037626859,.014087616,-.0051790476,-.013129713,.0068327384,.0019524568,-.0050448487
17feb1997,.011877337,.00010361111,.011773726,.037284002,-.057191737,.040573362,.016687602,-.029840453,.02200043
18feb1997,.0022684024,.00010277778,.0021656246,.0013262782,.0061346721,-.0029368061,.0034497222,.0010909943,.000069321541
19feb1997,.0051564267,.00010416667,.0050522601,-.0027918948,.0050107157,-.0024517607,-.0028316756,.0025457283,.0020414153
20feb1997,-.008922088,.000105,-.0090270881,-.004952326,.0045281141,.0038002555,-.0057314439,.0067537827,.0043357024
21feb1997,-.00067981856,.00010305556,-.00078287412,-.0032091057,-.0051674293,.0026096697,.00059190823,-.0012590635,-.0026363642
24feb1997,.00025772009,.00010194445,.00015577565,.0030342634,.0058310735,.0062307538,.002357041,.0081545478,.010072404
25feb1997,.010620152,.00010222222,.01051793,-.0021318956,-.0088413553,.0080922768,-.0071005076,-.0038766831,.0075300471
26feb1997,-.0018695246,.00010166666,-.0019711913,-.0017170338,-.0042173346,-.0017846297,-.0007083285,-.0077251205,-.0042640418
27feb1997,.0026637744,.00010083333,.0025629411,-.0018880488,-.003407863,.0091331629,-.0022453482,.0040205689,.019564558
28feb1997,-.0071057393,.0001125,-.0072182394,.0018063518,.0023382362,-.0010728891,-.00075468642,.0061626355,.00057686894
03mar1997,.0034889875,.00011361111,.0033753763,-.0045079761,.0044711931,.0013124853,-.0081997868,.0020517476,.000083644176
04mar1997,.014204444,.000115,.014089445,.00003491994,.00090599013,-.0021539733,-.0043218276,-.0015751738,.0024998789
05mar1997,.0063118283,.000115,.0061968281,-.0065807449,.0031704339,.0083116377,-.0044088499,-.0019967998,.001947372
06mar1997,.011606779,.00011527778,.011491501,-.0077952757,-.0041280035,.0045496002,-.0060283542,-.00015157394,.0042638415
07mar1997,.0099087507,.00011527778,.0097934725,.0062739747,-.0062157298,.0059912601,.0011187278,-.0085918354,.0032172252
10mar1997,.0070912479,.00011694444,.0069743036,-.011475962,-.0063606892,-.0076380288,-.0050860667,-.0050149667,.0087143211
11mar1997,-.0035250764,.00011722223,-.0036422987,.0012678888,.0089086918,-.0050958544,-.0027102104,.0059660384,-.0084282467
12mar1997,-.0073722419,.00011694444,-.0074891862,.0035541919,.0010763196,-.00017070037,.0030650885,.004177033,-.0030804579
