day,yw,RM_weekly,rf_weekly,RM_RF_weekly,SMB_ew,HML_ew,MOM_ew,SMB_vw,HML_vw,MOM_vw
08may2000,2000w19,-.035158746,.00076027779,-.035919026,-.024254289,.059364453,-.035032328,-.017587297,.066798583,-.047385037
15may2000,2000w20,-.0099876411,.00075444445,-.010742086,-.014747112,.020368353,-.0094950851,-.0024884145,.0078863529,-.023700485
22may2000,2000w21,-.038802475,.00076027779,-.039562754,-.032362644,.013430369,-.015649615,.021983845,.034113858,-.059027534
29may2000,2000w22,.091832757,.00076611113,.091066644,-.033822201,-.071266495,.073473006,-.09546826,-.10516296,.11077869
05jun2000,2000w23,-.019383539,.00073305552,-.020116594,-.015228435,.038956821,-.025963258,-.0035861759,.020466859,-.0046449155
12jun2000,2000w24,-.051962372,.00073694444,-.052699316,.033765718,.015802184,-.020557947,.19069827,-.19814226,-.039604999
19jun2000,2000w25,-.001332398,.00073305552,-.0020654537,-.013523825,.037041076,-.012364555,-.067332909,.025366243,.023166273
26jun2000,2000w26,-.015552377,.00073694444,-.016289322,-.047997229,.030352637,-.031802259,-.042901643,.063560195,-.027331069
03jul2000,2000w27,.04197168,.00075833336,.041213345,-.00945595,-.034159809,.023864141,-.012224074,-.059637576,.039399456
10jul2000,2000w28,.031924121,.00075444445,.031169677,-.0052669356,-.02018014,.0026361616,-.031176837,-.016070832,.020154385
17jul2000,2000w29,-.038782164,.00076027779,-.039542444,-.0052942517,-.0077101579,.0043774024,.015602539,.035957519,-.0030616967
24jul2000,2000w30,-.036834609,.0007641667,-.037598774,.0044687432,.047496352,-.037047599,-.0033078408,.040581945,-.036125015
31jul2000,2000w31,-.031795472,.00078166666,-.032577138,-.001896519,.064218894,-.025218889,-.029284028,.095932193,-.022928664
07aug2000,2000w32,.0079608504,.00077194447,.007188906,.0058956454,.0093241837,-.028316109,.0041140853,-.010667566,.0017929464
14aug2000,2000w33,.026198985,.00077194447,.02542704,.014789071,-.01387484,.047851283,.0074022505,-.02911233,.036848363
21aug2000,2000w34,.01168099,.00076027779,.010920712,-.021707717,-.012620308,.024572246,-.025400018,.017210936,.013531878
28aug2000,2000w35,.035689622,.00076319446,.034926429,.008951921,-.12375043,.060145207,.029308695,-.074160174,.051923338
04sep2000,2000w36,-.015352,.0007311111,-.01608311,-.0021951857,.017945739,-.041895419,.052056812,-.0053626797,-.047153179
11sep2000,2000w37,-.014557261,.00073694444,-.015294205,.0060631391,.010552454,-.013005978,.01082501,.014708862,-.0057852855
18sep2000,2000w38,-.042198703,.0007311111,-.042929813,-.02312964,.017894827,-.0074505643,.0046758801,.024645612,-.032432579
25sep2000,2000w39,-.029071327,.00073888886,-.029810216,.010362098,.03554517,-.045652859,.020556422,.067736194,-.065047555
02oct2000,2000w40,.005259647,.00077194447,.0044877026,-.0098092463,.044857655,-.024783604,-.042245813,.011273876,.0051605334
09oct2000,2000w41,-.047561359,.00078361115,-.04834497,-.035643958,.057485435,-.010287458,.01195928,.035381172,-.028532229
16oct2000,2000w42,-.022309288,.00075638894,-.023065677,-.019563103,.0038258987,.019998524,-.0039493456,.023647362,-.0096475808
23oct2000,2000w43,.019229751,.0007641667,.018465584,-.0090926439,.035522159,-.0099640014,-.033570286,.061286435,-.019391239
30oct2000,2000w44,.03107769,.00073500001,.030342691,.010371795,.018018391,-.026996288,-.021459023,.0082638022,-.0026212444
06nov2000,2000w45,-.056798846,.00073694444,-.05753579,-.016016945,.028237281,-.028284147,.011968876,.093937211,-.053845629
13nov2000,2000w46,.0061806645,.00073888886,.0054417755,.0035487411,-.017919838,-.040247343,.0083544301,-.0062800278,-.0080486117
20nov2000,2000w47,-.017280029,.00074083335,-.018020863,.0038074818,.036031291,-.027103934,.060121458,-.047754709,-.038820907
27nov2000,2000w48,.0025559273,.00074277777,.0018131495,-.032025617,.05886142,-.049249537,-.044971704,.03715948,-.0040235845
04dec2000,2000w49,.01489679,.00078361115,.014113179,-.0042095254,-.045600284,.02009901,.067492865,-.097715586,-.027933579
11dec2000,2000w50,-.036405243,.00079527783,-.037200522,-.022126958,.090899363,-.02762744,-.045674831,.061731283,-.0073476839
18dec2000,2000w51,-.034609046,.00080694444,-.035415992,-.045282386,.027060766,-.021227088,-.029270656,.060903527,-.036590196
25dec2000,2000w52,.014007603,.001055,.012952602,.0084209694,-.063102797,.033760723,.081384867,-.11566693,-.0066077141
01jan2001,2001w1,.0057144021,.00079916668,.0049152356,.12288896,.020575985,-.083649084,.016471658,-.015800919,-.086692646
08jan2001,2001w2,.0048107835,.00079916668,.004011617,.0010859693,.042163946,-.026226174,-.016901482,.0025185384,-.0069137453
15jan2001,2001w3,.033549536,.00080499996,.032744534,.02554532,-.031754173,-.12193595,.045652352,-.020189211,-.093738034
22jan2001,2001w4,-.024701938,.00080694444,-.025508882,.023705795,-.0037657029,.0015260705,.0086172,.043068025,-.023732686
29jan2001,2001w5,.016349666,.00081861112,.015531055,.024205131,-.0097658988,-.016986165,.01644993,-.021994285,.0044045877
05feb2001,2001w6,-.055955388,.00075249997,-.056707889,-.01706834,.033546433,.05197823,-.020623634,.071559504,.021701138
12feb2001,2001w7,-.026678374,.00074666663,-.027425041,-.023228401,.024298094,.067399137,-.026949145,.019129209,.041108433
19feb2001,2001w8,-.041907907,.00073694444,-.042644851,-.040501926,.047366951,.1078666,-.037735272,.07107269,.070669085
26feb2001,2001w9,.030014107,.0007213889,.029292718,-.017583426,.00081381458,-.019363426,-.0096042575,-.02511687,-.033289742
05mar2001,2001w10,-.00079032127,.00079916668,-.001589488,-.0059751235,-.0084043043,.02398427,.0061755152,.014912132,.0050456082
12mar2001,2001w11,-.094935708,.00080305559,-.095738761,-.010290599,-.0062999036,.070147499,.046719018,.078501277,.029378578
19mar2001,2001w12,-.031053737,.00079916668,-.031852905,.0045690588,.01722865,.0043749935,-.0018595041,-.012391084,-.017097024
26mar2001,2001w13,-.0043196627,.00080111111,-.0051207738,-.00098349992,-.0046499269,.041739009,.022498544,.027638322,.081110969
02apr2001,2001w14,-.0012288461,.00077583332,-.0020046795,-.021812931,-.0058872653,.026360646,-.014719021,-.0071266266,.037497543
09apr2001,2001w15,.032036625,.00077194447,.031264681,-.0035290278,-.0056882203,-.03481099,-.016644374,-.034295697,-.037195202
16apr2001,2001w16,.03811162,.00077972229,.037331898,-.0032736361,-.0062078792,-.0093684299,-.0077356645,.011913654,-.039309576
23apr2001,2001w17,.025729604,.00078166666,.024947938,-.010081493,-.011358362,.093264811,-.031332128,-.03663655,.04012882
30apr2001,2001w18,.014106195,.00078361115,.013322584,-.000033244491,.010232644,-.018470783,.0039032381,.016961165,.0066025443
07may2001,2001w19,-.0025890812,.00078166666,-.0033707479,-.012017802,.020106098,.06861566,-.013694562,.014477533,.0023098355
14may2001,2001w20,.031014083,.00077777775,.030236306,-.016750749,.00031296466,.0070025851,-.027351566,.00016067177,.011157974
21may2001,2001w21,.012901871,.00077972229,.01212215,-.028879954,.04441135,-.10494274,.0068283379,.0044273082,-.036424335
28may2001,2001w22,-.032760315,.00077972229,-.033540037,-.0098493285,.0091005024,.069013536,-.0011376961,.044898923,.0620449
04jun2001,2001w23,-.0085970964,.00078166666,-.0093787629,-.0008442945,.027566856,.016794387,.018615438,.036197357,.011041714
11jun2001,2001w24,-.04488977,.00078166666,-.045671437,.016963286,.024766626,.054577291,.0049976748,.025270408,.041303664
18jun2001,2001w25,-.025306301,.00080499996,-.026111301,.0011262987,.017881125,.069177605,-.01426697,-.00021838676,-.016376942
25jun2001,2001w26,.034079432,.00079333334,.033286098,-.011915286,.0015357279,-.039121106,-.041872382,-.025191722,-.027213223
02jul2001,2001w27,-.056577992,.00082638889,-.05740438,.010433221,.029835699,.074175805,.029598067,.054186799,.046997868
09jul2001,2001w28,.016490698,.0008302778,.01566042,-.022252528,-.017623594,.0022123996,-.041966017,-.012300603,-.020733032
16jul2001,2001w29,-.016442817,.00083416665,-.017276984,-.016838863,.040322982,.041640963,-.012745787,.013222713,.030586615
23jul2001,2001w30,.0061867307,.00083222229,.0053545083,.0030633069,.0030374511,-.020778352,-.016409416,.0046239626,-.021477785
30jul2001,2001w31,.017502431,.0008302778,.016672153,.064598843,-.095576972,.0063615609,.025788199,-.038543653,-.023627587
06aug2001,2001w32,-.035538327,.00083222229,-.036370549,.00081030553,.018106122,.0096969577,.009570797,.026511757,-.0034138211
13aug2001,2001w33,-.019568909,.00083222229,-.020401131,-.028300006,.020853236,.045021702,-.024553712,.010854713,.018567069
20aug2001,2001w34,.039101332,.00082833337,.038272999,-.044719353,.035951544,-.028534327,-.069482431,-.0082014417,-.034925215
27aug2001,2001w35,-.046750691,.0008302778,-.047580969,-.01133692,.037390396,.048969895,-.0082710302,.060945142,.023248034
03sep2001,2001w36,-.065424465,.00082833337,-.066252798,.075550005,-.081395917,.27979621,.019523378,.07994023,.06286142
10sep2001,2001w37,-.055701926,.00082833337,-.05653026,.011946775,-.0016303621,.011436487,.010159922,-.016402144,.019561108
17sep2001,2001w38,-.066758081,.00082249998,-.067580581,-.0074351379,.025881618,.023700293,-.026042823,.022091804,.014533188
24sep2001,2001w39,.073451489,.00072527776,.072726212,.0064167022,-.079586253,-.093858987,.0080854772,-.066388883,-.08943855
01oct2001,2001w40,.03347845,.0007213889,.032757062,-.038737353,-.02856916,.029490886,-.024975242,-.0032064314,.024575114
08oct2001,2001w41,.03194198,.0007213889,.031220591,-.0047114189,-.033746693,-.0051944181,-.0026307181,-.042751893,-.00069420971
15oct2001,2001w42,-.0054525635,.00072527776,-.0061778412,-.024520757,.0041736895,-.0016005184,-.0068158228,.0046442179,-.0049855448
22oct2001,2001w43,.041309055,.00071944448,.040589612,-.022758489,.010532818,-.12800065,-.062561944,-.041652199,-.019681836
29oct2001,2001w44,-.026944447,.00071555556,-.027660003,-.0077392198,.052407496,-.03315397,.034233615,.045379724,-.0091497079
05nov2001,2001w45,.047391616,.00071555556,.046676062,-.018401954,-.0017153502,.03042721,-.043499589,-.03066661,.0080253687
12nov2001,2001w46,.055315927,.0007077778,.054608148,5.9609051,8.9724598,-6.6875935,.45183733,.66878539,-.7631216
19nov2001,2001w47,.0093758106,.00071944448,.0086563658,.012624165,-.0043689488,-.0037835399,.023293063,-.0097389575,-.0090312595
26nov2001,2001w48,-.0033858505,.00071944448,-.0041052951,-.011049579,-.012952864,-.0014830236,.006314978,.00082772435,-.0086944969
03dec2001,2001w49,.042340949,.00072527776,.041615672,-.02482561,.0030704648,.031612959,-.032316618,-.0098537803,.025292896
10dec2001,2001w50,-.053122103,.00072722224,-.053849325,.012715055,.0087169278,.034305591,.023685411,.046735838,.027801145
17dec2001,2001w51,.0006909598,.00072722224,-.000036262441,-.032632295,-.023675229,.038422287,-.014058162,.015509582,.017108928
24dec2001,2001w52,.029292142,.00082888891,.028463254,-.017963102,.0055443877,.01189372,-.027516441,-.020459829,.0095621357
05feb2002,2002w6,-.003011378,.00073305552,-.0037444336,-.024312736,-.0057358276,.075761184,-.02257734,.012390293,.01540563
12feb2002,2002w7,-.024317937,.00073305552,-.025050992,-.026183153,.040380288,.048316911,.00083482388,.023253877,.066678226
19feb2002,2002w8,.0008293952,.00073305552,.000096339674,.038121644,.0014238523,-.012645015,-.0098118708,.0073192474,-.028212562
26feb2002,2002w9,.078856826,.00073500001,.078121826,-.039537299,-.00010899734,-.061136704,-.050417136,-.0060907602,-.055323213
05mar2002,2002w10,.002990816,.00076027779,.0022305383,-.0073074405,.015417925,-.015213815,.012210791,.011807733,-.0021835091
12mar2002,2002w11,-.02057643,.00076222222,-.021338653,.023094177,-.014538919,.026697874,.00010534314,.016239811,.047069572
19mar2002,2002w12,-.0027420255,.00077972229,-.0035217479,-.013609072,.018543864,.030237034,.0057176235,-.008229808,.04371535
26mar2002,2002w13,-.00091868499,.00077583332,-.0016945184,.0028330537,-.013829007,-.00095561228,-.0025753693,.0061916905,.0076164282
02apr2002,2002w14,-.02693563,.00078750006,-.02772313,-.020597102,.0086278841,.050624002,.010626689,.014257498,.062688753
09apr2002,2002w15,.0030421738,.00079527783,.002246896,-.016102547,-.0050571286,.031360418,-.0095015327,.010608542,.031753056
16apr2002,2002w16,-.039924763,.00080111111,-.040725876,-.024220247,.040061451,.012222326,.025439758,.08285322,.14075609
23apr2002,2002w17,-.02031642,.00080111111,-.021117531,.020127341,-.034002416,.12140016,-.011968102,.0076106,.088332586
30apr2002,2002w18,-.018799154,.00082833337,-.019627487,1.5372974,.020405052,.038383886,1.273405,.048068315,.060567271
07may2002,2002w19,.020024711,.00082833337,.019196378,.014530748,.058888894,-.076869555,-.012948176,.0061678351,.010366207
14may2002,2002w20,.01054108,.00082638889,.009714691,.043958757,-.030858532,.063396327,.0059490739,-.0028534862,-.089456998
21may2002,2002w21,-.030748257,.00082638889,-.031574648,-.014230222,-.030469796,.075842395,.005535271,.01634828,.091457039
28may2002,2002w22,-.039315499,.00082541665,-.040140916,.0012937452,.0072661149,.0034931917,.016124602,.00060223788,.04394168
04jun2002,2002w23,-.027698185,.00082638889,-.028524574,-.051262416,.031113589,.064265892,-.020594919,.024736442,.072040975
11jun2002,2002w24,-.031423058,.0008244444,-.032247502,.048284713,.02164809,-.029963979,.013289844,.009783742,.034017168
18jun2002,2002w25,-.075352758,.00082249998,-.076175258,-.019255416,.036396101,-.026463632,.033381023,.056573611,.065346092
25jun2002,2002w26,.069122799,.00082833337,.068294466,.040920414,-.15564242,.082168289,-.032777559,-.0242768,-.02951543
02jul2002,2002w27,.0021348023,.00082249998,.0013123023,.031395026,-.00080706808,-.090309739,.0089382827,-.018247949,-.086387768
09jul2002,2002w28,-.085766517,.00082055549,-.086587071,.0118264,.0038602352,.029908977,.049922913,.035408646,.068361297
16jul2002,2002w29,-.047997352,.00081277773,-.048810128,.018957643,.059040517,.023365609,.02571582,.017509777,.033095818
23jul2002,2002w30,-.0028224522,.00081666664,-.0036391187,.016564479,-.0053335619,.024296766,.011334389,.063443273,.12861881
30jul2002,2002w31,-.047857907,.00081861112,-.048676517,.041198481,.01303137,-.038785815,.061875015,.023245312,.056263234
06aug2002,2002w32,.041193265,.00081666664,.0403766,-.035884775,.061797958,-.0060190228,-.051722925,-.011199453,-.027474783
13aug2002,2002w33,.00059536082,.00081861112,-.0002232503,.011818568,-.031136772,.11812254,-.0010299779,.030645952,.11365087
20aug2002,2002w34,.0225539,.00081861112,.021735288,.029159913,-.032270443,-.046416823,-.026863454,-.078729734,-.14148469
27aug2002,2002w35,-.023542995,.00081666664,-.024359662,.18286419,-.012727253,-.017900409,-.020026723,-.0094769383,.00185577
03sep2002,2002w36,-.02990349,.00080888887,-.030712379,.035800871,.0048933374,.097198091,.030562658,-.0070263515,.038455982
10sep2002,2002w37,.00055544818,.00081083336,-.00025538518,-.0081522614,-.029087003,.014904859,-.017393142,.0053077675,.075283714
17sep2002,2002w38,-.10064574,.00080694444,-.10145268,.0047271773,.053379308,.093860149,.021418804,.038155764,.076167896
24sep2002,2002w39,-.023485623,.00081277773,-.024298402,-.016583271,.0067333011,-.0022077896,-.00043974197,.051077403,.11216637
01oct2002,2002w40,-.042364914,.00081083336,-.043175746,.033075918,-.016551759,.075360037,-.032458145,-.030101806,-.055612698
08oct2002,2002w41,.064281404,.00080694444,.063474461,-.02024954,-.016162029,-.022997839,-.051444121,-.032191962,-.040434044
15oct2002,2002w42,.085627399,.00080111111,.084826291,.024762528,-.063269764,-.1554331,.0084787114,-.11489634,-.25823432
22oct2002,2002w43,.006879156,.00080111111,.0060780449,.064499013,-.024433101,-.072270676,.009978666,-.040653538,-.14382912
29oct2002,2002w44,.037534557,.00080888887,.03672567,-.012300864,.038489997,-.031570297,-.027612748,.0099297082,-.049732268
05nov2002,2002w45,-.015363325,.00079527783,-.016158603,-.012250579,-.013716863,.0045596198,.015291443,-.0029930235,.026721045
12nov2002,2002w46,.07150764,.00079138891,.070716254,-.041961674,.02459877,-.13137375,-.057118706,-.037581943,-.080366142
19nov2002,2002w47,.024290543,.0007738889,.023516655,.065364957,-.040764384,-.075934,.04625798,-.00093377661,-.041429605
26nov2002,2002w48,.01502634,.00076805556,.014258285,.044853956,.0048065949,.0057950709,.024433998,.054875012,.030330027
03dec2002,2002w49,-.046118971,.00074861111,-.046867583,-.023209112,.03321059,.032675151,-.017775828,.033281505,.014229737
10dec2002,2002w50,-.016078958,.0007213889,-.016800348,-.044462539,.018029695,.076212689,-.029617054,.033683918,.077197172
17dec2002,2002w51,-.044211596,.0007077778,-.044919375,-.011297863,.015581222,.047427189,.010652792,.068738148,.05560606
24dec2002,2002w52,-.020241212,.00080444443,-.021045657,-.0052381111,-.006377046,.0012429162,.023420395,.01057235,.024277542
01jan2003,2003w1,.044614449,.00070388889,.043910559,.010406937,.024949998,-.074841872,.011615134,-.015677974,-.089860275
08jan2003,2003w2,.011093956,.00071166671,.01038229,.041415174,.03939458,-.013470808,.011880617,.031179216,-.10103626
15jan2003,2003w3,-.028009467,.00071944448,-.028728912,-.03857971,.031453021,.071779348,-.017465854,.0091433674,.099398084
22jan2003,2003w4,-.072064288,.0007213889,-.072785676,.010123398,-.026674692,-.0031522959,.011215276,-.0091206431,.038234226
29jan2003,2003w5,-.011121836,.00072722224,-.011849059,.018710192,-.07879182,.018280428,-.0024155511,-.035518855,.055023365
05feb2003,2003w6,.0050495067,.00071944448,.0043300623,-.0065710042,.016825372,-.0013006106,-.0053478712,.0063465503,-.054313671
12feb2003,2003w7,.051660769,.00072527776,.050935492,-.000080253929,-.0022122804,-.02348117,-.021150216,-.010140329,.0064524487
19feb2003,2003w8,-.062200882,.00072333333,-.062924214,.01043235,.024831645,.051119022,.021224016,.011743631,.089101709
26feb2003,2003w9,.0019914738,.00072722224,.0012642515,-.00090305175,.010719104,.0048676203,-.020477213,-.018409073,.0067384019
05mar2003,2003w10,-.044033505,.00069611112,-.044729616,-.00059723668,.0084138829,.013480146,-.0083125336,.0094246138,.052179188
12mar2003,2003w11,.089771189,.00069027778,.089080907,-.0081814006,.001146121,-.040792122,-.052939676,.004236389,-.13042517
19mar2003,2003w12,.0072661196,.00068055553,.006585564,-.0037603946,.050999478,.013257503,-.010268891,.041930187,.012624932
26mar2003,2003w13,-.050192878,.00068250002,-.050875377,.015579238,-.041108243,.0038418714,.025053587,.012311048,.031294085
02apr2003,2003w14,.065772548,.000665,.065107547,.044483587,-.05506245,-.035691906,-.021423178,.0062869713,-.044635028
09apr2003,2003w15,.0083338609,.00067083334,.0076630274,.00016373101,.030955564,.016170304,-.0024681317,.011360146,.021599671
16apr2003,2003w16,.0056393873,.00067083334,.0049685538,-.01067777,-.021845244,.0084883356,-.0077831387,-.020303898,-.0049770256
23apr2003,2003w17,.053123981,.00067083334,.052453149,-.021258114,.045329615,-.039603848,-.04033396,.044035163,-.092285931
30apr2003,2003w18,.01748056,.00067666668,.016803892,-.018728839,.017088789,-.040521074,.040324695,.024414957,-.050634913
07may2003,2003w19,-.00031135196,.00067763886,-.00098899077,.050553113,.0034510905,-.036063153,.030929472,-.013296755,-.033603527
14may2003,2003w20,-.039505776,.00067277777,-.040178552,-.00806781,-.061983779,.0019928825,.024511451,-.021242682,.01382353
21may2003,2003w21,.0029323532,.00066888891,.0022634643,.020319013,-.0019782146,.015473117,.01409254,-.015961543,.0064750803
28may2003,2003w22,.020542627,.00065916666,.019883461,-.011922233,-.026722169,-.0046870573,-.0082313688,.0022468565,.00011761207
04jun2003,2003w23,.028087914,.00060472218,.027483191,-.011357746,.019576786,-.060604975,-.005584992,.012947377,-.0746108
11jun2003,2003w24,.028811637,.00057166669,.028239971,.028607024,-.062687613,-.052870963,-.00096205372,-.0027289446,-.011838739
18jun2003,2003w25,-.027922969,.00056583335,-.028488802,-.0052014557,.0015964543,.0098199062,.012510661,-.01512033,.013853051
25jun2003,2003w26,.0010348598,.00056972221,.00046513759,.049421504,-.041062072,-.042903218,-.0040592402,-.0019672704,.0040882346
02jul2003,2003w27,.052448861,.00054638885,.051902473,-.037368253,.01594561,-.0052848095,-.028317686,.023136839,-.038187329
09jul2003,2003w28,.005803592,.00053472223,.0052688699,.0075776349,.0073829447,-.027049191,.0088089798,.0084271161,-.030482654
16jul2003,2003w29,-.0055130343,.00053083332,-.0060438677,-.0075772172,.0016206031,.024126029,-.0047557973,.0012269891,-.002484909
23jul2003,2003w30,.01556361,.00053083332,.015032777,.01761982,.016348783,-.014980275,.015409132,.0067074504,-.03770569
30jul2003,2003w31,.017647931,.00053472223,.017113209,.031335965,.0028641489,-.060748938,.031655461,.0087631512,-.044173185
06aug2003,2003w32,-.002322563,.00053472223,-.0028572851,.023948692,.011399214,-.021626269,-.0017951751,.033411976,.013028203
13aug2003,2003w33,.042240579,.00053472223,.041705858,-.013687555,.0098718954,.0095088296,-.012507129,.021959841,-.032949861
20aug2003,2003w34,-.012845914,.00053277781,-.013378692,.0063544153,-.035621595,-.013677225,.011731156,-.020518316,-.010468934
27aug2003,2003w35,.031195736,.00053472223,.030661013,.0053482195,-.022230474,-.048006978,.029987479,.018697416,-.027158514
03sep2003,2003w36,.012650738,.00053277781,.01211796,.031950448,.01996991,-.053099416,.022591766,.0054419502,-.0558022
10sep2003,2003w37,.002072884,.00052305555,.0015498284,.014964994,.019151468,-.035823885,.027062835,.006521597,.01560476
17sep2003,2003w38,-.0335983,.00052499998,-.034123302,.022747677,.00033503771,-.01069097,.028623994,-.024464743,.033453643
24sep2003,2003w39,-.035515599,.00052694447,-.036042545,-.0042347107,-.017482677,.049542766,.011664039,-.0041565299,.03160752
01oct2003,2003w40,.037863154,.00052888889,.037334263,-.02735503,.01766818,-.0087275496,-.0055967569,.033517603,-.039830662
08oct2003,2003w41,.031972524,.00053277781,.031439748,.02386372,-.000010224991,-.022384595,.00031610081,-.0020567281,-.038190819
15oct2003,2003w42,-.0013496912,.00053277781,-.001882469,-.015610965,.00086684548,.0031305328,.0086393962,.027305266,-.00094394758
22oct2003,2003w43,.021609474,.00053277781,.021076696,-.017767228,.0015718173,.00038109248,-.022051275,.0089948326,-.012031417
29oct2003,2003w44,.0021540616,.00053277781,.0016212838,.0058827116,-.0048342505,-.0097679235,.030016541,-.00033487612,.013445414
05nov2003,2003w45,-.0039860518,.00053277781,-.0045188298,.0045943521,.023074886,-.0063962019,.019349191,.014868654,.025828324
12nov2003,2003w46,.00035061294,.00053472223,-.00018410929,.002142197,-.0093382951,.0041703898,-.0029059283,-.010495704,-.0094521688
19nov2003,2003w47,-.0016135536,.00053472223,-.0021482757,-.0042095487,.00050355878,.010414317,.0098963631,-.0050362768,.0059042713
26nov2003,2003w48,.014768354,.00054055557,.014227798,.010370634,-.0041190921,-.0042988397,.010633864,-.012539342,-.010379892
03dec2003,2003w49,-.0033530826,.00052888889,-.0038819714,-.027365606,.042642143,-.021383282,-.010727583,.033781581,-.0019701598
10dec2003,2003w50,-.0065148198,.00053083332,-.0070456532,-.026951641,.010431502,.032678545,-.01692277,.0073357071,.019846018
17dec2003,2003w51,.016531108,.00053083332,.016000275,.005721482,-.018535867,.0090528028,-.0050417087,-.0042107995,-.0084715094
24dec2003,2003w52,.013432286,.00060888886,.012823397,-.0035838217,.0035811546,-.015717162,-.0032866264,.0063035223,-.017977539
01jan2004,2004w1,.00094153802,.00053083332,.0004107047,.045415852,-.009281652,-.0011688026,.031377397,-.0048816474,.013039717
08jan2004,2004w2,.037663173,.00053083332,.037132341,.042297143,-.0053515248,-.0028169062,.028815549,-.043558769,.044436343
15jan2004,2004w3,.0079145571,.00053083332,.0073837237,.0882544,-.033134423,-.039552901,.060064167,-.016704159,-.022950562
22jan2004,2004w4,.0095676119,.00052499998,.0090426123,.03747163,-.024045125,-.010063941,.031164929,-.019558763,.009754885
29jan2004,2004w5,-.007037668,.00052111113,-.0075587793,.026376016,.005180886,-.0072567556,.0054641594,-.012107261,-.020421816
05feb2004,2004w6,.040959049,.00049583334,.040463217,.022908304,-.0072085671,-.010522744,.016938932,-.063064843,.046668045
12feb2004,2004w7,.0067559844,.00048611112,.0062698731,-.0055474611,-.0065086833,.0043451497,-.008443635,.0054759271,-.017126322
19feb2004,2004w8,-.0091948481,.00048611112,-.0096809594,.0069008092,.0066352123,-.0099754278,-.010999088,.011903042,-.015308543
26feb2004,2004w9,.032965977,.00048611112,.032479867,.002926273,-.014073383,.023824969,-.0034472579,-.028430795,.031980645
04mar2004,2004w10,-.019212544,.0004763889,-.019688932,.0006562018,.020193446,-.008692787,-.0097604636,.014762077,-.018939834
11mar2004,2004w11,-.017178457,.00047055556,-.017649014,-.0045470074,-.015917484,.013962165,.0086989626,.0027609803,.007671196
18mar2004,2004w12,-.034183383,.0004627778,-.034646161,-.0099044153,.021697527,-.000052861869,-.005304202,.024036437,-.030377885
25mar2004,2004w13,.035920825,.00044722221,.035473604,-.008420079,-.010993061,.0069873743,-.0040813875,-.014529958,.023089807
01apr2004,2004w14,.044050448,.00040736111,.043643087,-.0066520474,-.021681156,-.0019192826,-.018651642,-.025725914,.018264527
08apr2004,2004w15,-.0059276032,.00039375003,-.0063213534,.0069965832,.0091288239,.011669184,.016027341,.014694557,.0022527091
15apr2004,2004w16,.0047181481,.00039277779,.0043253703,-.016943304,.0031055473,.016964989,-.0090957042,.0013198764,.027915901
22apr2004,2004w17,-.016767723,.00039277779,-.017160501,.00064299378,.025649924,-.023445699,.001419519,.039707631,-.038145211
29apr2004,2004w18,.0030542871,.00039277779,.0026615092,-.005237923,.014645972,.012851056,-.0090174265,.0077870865,.006040453
06may2004,2004w19,-.057594385,.00039277779,-.057987161,-.00099066028,.012534376,-.0049836375,.014056033,.022225443,-.015690543
13may2004,2004w20,.025979389,.00039277779,.025586611,-.0088014118,-.017559439,.0053490838,-.022616653,-.018620539,-.00026124704
20may2004,2004w21,-.0058670538,.00039083333,-.006257887,-.0084510092,.013943592,-.0023312643,-.0031244289,.0098228762,.00068425573
27may2004,2004w22,.011249335,.00039277779,.010856557,.0017124836,.0063554393,-.0037205862,-.010811885,.008206103,.0048653265
03jun2004,2004w23,.020672325,.00038694445,.020285381,.010210093,-.0037896628,.0030904799,.0047475393,-.012713483,.026046311
10jun2004,2004w24,-.0031224184,.00038694445,-.0035093629,.0044559194,.015557758,.0085498011,-.0031737464,.016748853,-.0020234291
17jun2004,2004w25,.0052013048,.00038694445,.0048143603,-.029485505,-.0023548326,-.02010569,-.027818237,.00052699063,-.026550382
24jun2004,2004w26,.012073752,.00038888888,.011684863,-.017189104,-.0026055146,.010024794,-.011474241,-.0055048522,.0065516154
01jul2004,2004w27,-.019079516,.00038499999,-.019464515,.0097047063,.013462,.024048122,.017151797,.0049139564,.0070858188
08jul2004,2004w28,-.0035297875,.00038499999,-.0039147874,-.0035087601,.0016628271,-.012358032,-.014547634,.010994848,-.0091936672
15jul2004,2004w29,.0028824066,.00038499999,.0024974067,-.014487995,.00560753,.029841511,-.027490398,.015448062,.010845679
22jul2004,2004w30,-.011811002,.00038499999,-.012196003,-.0096714636,.013322479,-.0089426152,-.00806088,.0037650177,-.028627966
29jul2004,2004w31,-.00023001505,.00038694445,-.00061695953,.0011909328,.012843976,-.001214317,.0073311846,.015443775,-.0046362262
05aug2004,2004w32,-.029748265,.00038694445,-.030135209,-.0066813729,.024058618,.015406107,.00087343965,.017670315,-.012270857
12aug2004,2004w33,.013412718,.00038694445,.013025774,.0082914317,.00046509714,.011875391,.0011880914,-.018620584,.0095028207
19aug2004,2004w34,.023134632,.00038694445,.022747688,.031425875,-.04236054,.010080221,-.0046507698,-.032491941,.023403952
26aug2004,2004w35,.012179176,.00038888888,.011790288,.0041556335,-.0026146898,-.024100613,-.0052431365,-.0017383995,-.012497109
02sep2004,2004w36,.0022604701,.00038694445,.0018735256,.004648366,.0052330471,-.0027929647,.015282314,.0053303679,-.018112887
